Exercise,NOSE_x,NOSE_y,NOSE_visi,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_visi,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_visi,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_visi,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_visi,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_visi,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_visi,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_visi,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_visi,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_visi,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_visi,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_visi,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_visi,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_visi,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_visi,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_visi,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_visi,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_visi,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_visi,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_visi,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_visi,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_visi,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_visi,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_visi,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_visi,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_visi,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_visi,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_visi,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_visi,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_visi,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_visi,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_visi,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_visi
Shoulder_Pulldown,0.594291806,0.403436959,0.999873877,0.59995842,0.370197564,0.999770463,0.60604614,0.369942486,0.999780178,0.612201869,0.369918078,0.999760866,0.579172075,0.371438026,0.99978745,0.569108188,0.37220782,0.999807119,0.559296191,0.373744339,0.999788105,0.614649057,0.382864684,0.999750018,0.536220133,0.389712662,0.999814689,0.604481816,0.434995472,0.999921799,0.576405048,0.434007108,0.999932051,0.685888648,0.561356187,0.999714434,0.453655422,0.561687112,0.999657214,0.764245987,0.700798213,0.953343391,0.39237383,0.756234586,0.959856331,0.807682991,0.737599492,0.783301175,0.369410694,0.749115288,0.728561997,0.827530086,0.751851201,0.710176706,0.346491367,0.787050426,0.634880304,0.808649361,0.741499722,0.749845803,0.372790039,0.762629271,0.677319169,0.79549706,0.735506594,0.747194409,0.386431158,0.755218446,0.675088942,0.634565473,0.994711101,0.639837265,0.494088233,0.988921046,0.627715111,0.622188509,1.285621405,0.104178861,0.477242529,1.30090189,0.075765565,0.61569798,1.616699576,0.020596081,0.473548084,1.594779611,0.024322106,0.614609063,1.655683994,0.016904293,0.469628036,1.641785145,0.028718267,0.603375793,1.709542036,0.014753977,0.486929417,1.692989588,0.022451686
Shoulder_Pulldown,0.596109152,0.402957737,0.999884784,0.60136342,0.370089859,0.999791145,0.607329011,0.369906276,0.999799907,0.61312288,0.369919986,0.999782741,0.580896616,0.371061772,0.999806941,0.571107268,0.371723115,0.999824643,0.560925305,0.373188883,0.999807537,0.614848495,0.382869631,0.999773085,0.537602782,0.389451951,0.999831855,0.606155753,0.434474915,0.999928474,0.578490555,0.433320433,0.999937892,0.68389231,0.554402709,0.999741614,0.45683223,0.554948151,0.999684036,0.772436023,0.691767573,0.957578719,0.387704015,0.747827888,0.963091075,0.808411002,0.724896133,0.803648412,0.37015608,0.734427691,0.753013313,0.825579464,0.74039191,0.735665441,0.349714339,0.769317389,0.664725959,0.807632446,0.730217934,0.77182889,0.380286127,0.738933563,0.703548551,0.795030415,0.724560142,0.769676805,0.390372843,0.732946575,0.702340543,0.633628488,0.991688907,0.66276449,0.492958724,0.985587358,0.646284938,0.622744322,1.295770407,0.094956584,0.474790484,1.301295757,0.068911649,0.615486979,1.633915186,0.018561687,0.471494049,1.599759459,0.021906698,0.615184844,1.672491074,0.015247883,0.466689259,1.649381876,0.025869962,0.599361062,1.727562785,0.013294534,0.487237632,1.710117221,0.020220162
Shoulder_Pulldown,0.596573472,0.402649373,0.999877691,0.601845801,0.370092064,0.999792337,0.607864201,0.369948,0.999799073,0.613583684,0.369958341,0.999783874,0.581217229,0.370855391,0.999813974,0.571220756,0.371431619,0.999831378,0.5609864,0.372876912,0.999816835,0.614945769,0.383242071,0.999777019,0.537494659,0.389378667,0.999842405,0.606396258,0.434265077,0.999925673,0.578860343,0.432777941,0.999938309,0.677574217,0.548622131,0.999705315,0.460211337,0.545220017,0.999689102,0.783328414,0.631762564,0.958850265,0.383539975,0.665207684,0.966204584,0.811643958,0.631512284,0.817081332,0.36756748,0.625771523,0.776421905,0.826825619,0.641977727,0.749444902,0.352617621,0.630134642,0.694058418,0.81322968,0.627633691,0.782322466,0.380583435,0.619592428,0.729019523,0.793296933,0.628289342,0.782607615,0.386850089,0.605031312,0.728459299,0.633478582,0.98498565,0.685168147,0.493166625,0.976526499,0.670565486,0.622997642,1.300576448,0.087995298,0.477650881,1.30307126,0.0642718,0.617173314,1.62997818,0.016808651,0.475247383,1.610942364,0.0198208,0.616723657,1.668403387,0.013831177,0.469053984,1.654805779,0.023367776,0.602813601,1.722235203,0.012027785,0.497018248,1.711975336,0.018266864
Shoulder_Pulldown,0.59663409,0.402693808,0.999873757,0.602178037,0.370114625,0.99979496,0.60831368,0.370001435,0.999799192,0.614043891,0.370096505,0.999786198,0.581284404,0.37087062,0.999821782,0.571157157,0.371424794,0.99983865,0.560916841,0.372842699,0.999826491,0.615277767,0.383728951,0.999781668,0.537409246,0.389351845,0.9998523,0.606509686,0.434304386,0.99992311,0.57895422,0.432746708,0.999938607,0.675144553,0.545881212,0.999667585,0.462678343,0.543314934,0.999696314,0.780878007,0.616516173,0.960082829,0.382658362,0.654333949,0.968990028,0.813464999,0.623403728,0.828831613,0.365872175,0.621895015,0.79740417,0.829166114,0.63524127,0.761196971,0.353445828,0.625611186,0.720416307,0.813104331,0.625274479,0.791141629,0.380660713,0.617401659,0.751884103,0.793004394,0.621464729,0.79384625,0.386859477,0.618884325,0.75191015,0.633481264,0.981460154,0.704551697,0.494091183,0.972225547,0.692016721,0.623542905,1.302657962,0.08107581,0.480853498,1.302096009,0.059686113,0.618805707,1.625345111,0.015199115,0.478525013,1.613045335,0.017931722,0.618262708,1.663270235,0.012522141,0.471348196,1.653210402,0.021106264,0.605539918,1.717054963,0.010874426,0.502569079,1.708977222,0.016498769
Shoulder_Pulldown,0.595335782,0.403667033,0.999885499,0.601557732,0.372508883,0.999814928,0.607878447,0.371947497,0.999818623,0.613771856,0.371689409,0.999807,0.580364347,0.373292834,0.999838948,0.569856286,0.373772889,0.999854028,0.55989486,0.374829769,0.999843001,0.615332723,0.38389951,0.999803066,0.536612153,0.389612198,0.999866605,0.605700076,0.435110658,0.999930441,0.57786411,0.432978094,0.999944329,0.673734009,0.537390947,0.999680459,0.469567776,0.53678453,0.999713361,0.748792052,0.543603063,0.962695003,0.403023481,0.551837802,0.971799076,0.795676589,0.478234082,0.845512867,0.371714383,0.511923015,0.817287683,0.820934117,0.452934861,0.784193218,0.354316831,0.479259878,0.74736613,0.802179039,0.443099499,0.81113112,0.379898518,0.472815126,0.775742531,0.78557831,0.455420226,0.813672483,0.387464106,0.491690189,0.775829434,0.634040773,0.971480668,0.732249618,0.498264313,0.96717459,0.720427573,0.623743474,1.28952384,0.076397888,0.485139042,1.284432054,0.058936149,0.619481444,1.596913218,0.013930731,0.484337747,1.59190619,0.016413456,0.619868219,1.633418322,0.011547056,0.478376448,1.629162431,0.019306269,0.6054129,1.684586883,0.00996515,0.509610534,1.684644938,0.015127978
Shoulder_Pulldown,0.59298569,0.403691292,0.999896348,0.600362659,0.372862339,0.999833107,0.606993496,0.372350514,0.999836326,0.612948895,0.372097969,0.999825895,0.577919304,0.373458892,0.999854624,0.567297995,0.373881698,0.999868155,0.557769418,0.374876142,0.99985826,0.615325868,0.384164393,0.999822438,0.535700738,0.389451653,0.999879718,0.60470736,0.435156554,0.999937117,0.574954093,0.432966679,0.999949634,0.672908127,0.534086823,0.999690413,0.472379595,0.533548176,0.999731898,0.737144649,0.521139443,0.965515852,0.413347423,0.522114992,0.974494636,0.785070002,0.425817579,0.860597312,0.378480822,0.467100173,0.83537966,0.810115814,0.383868963,0.804919839,0.360600829,0.423423469,0.772048295,0.786803365,0.372655481,0.829123795,0.38139981,0.40914166,0.797598839,0.774175107,0.390819192,0.831527591,0.392740667,0.437496126,0.797709048,0.634038091,0.968530476,0.757419705,0.498661608,0.964501143,0.746655464,0.623135448,1.290493846,0.072063453,0.484969914,1.28498888,0.058554027,0.618242919,1.592050791,0.012737671,0.48419866,1.590363026,0.015056748,0.618797481,1.628414631,0.010583498,0.478212416,1.627004862,0.017657902,0.601483166,1.68110168,0.00915023,0.508763969,1.684079289,0.013914259
Shoulder_Pulldown,0.591315687,0.403646797,0.999906182,0.599184036,0.372918338,0.999849498,0.606048167,0.372420996,0.9998523,0.612094998,0.372163713,0.999842942,0.57586813,0.373479724,0.99986881,0.565423846,0.373890847,0.99988097,0.556009173,0.37487486,0.999872029,0.615229905,0.38420707,0.999839902,0.534635782,0.389189363,0.999891579,0.603802323,0.435167879,0.999943197,0.573337555,0.432813942,0.999954462,0.672020912,0.532880723,0.999700844,0.472650588,0.532869399,0.999749839,0.733784616,0.518099129,0.968084097,0.416473448,0.51761663,0.976927996,0.781030297,0.422677964,0.874168336,0.382217169,0.466426998,0.851661801,0.806032836,0.378996938,0.823558629,0.364241481,0.425060749,0.794254422,0.781993449,0.367741615,0.845306337,0.382733285,0.410801798,0.817263782,0.770114064,0.386171401,0.847598791,0.396139801,0.437667727,0.817403555,0.634062648,0.966812193,0.780053437,0.498946369,0.962642908,0.770289898,0.623158216,1.290510654,0.068672575,0.48506099,1.284342647,0.058627144,0.618322372,1.589714408,0.011683004,0.484149396,1.587556243,0.013838401,0.618908226,1.626433253,0.009750624,0.478422016,1.623561621,0.016188374,0.601345301,1.678546548,0.008414119,0.509494424,1.681947231,0.012807798
Shoulder_Pulldown,0.588509202,0.403641731,0.999915302,0.597288549,0.373052686,0.999864399,0.604317129,0.372547418,0.999866784,0.610766768,0.372252643,0.999858439,0.57411921,0.373595446,0.999881744,0.564329505,0.373936236,0.999892592,0.555238426,0.374869376,0.999884605,0.615007281,0.384235054,0.999855757,0.5344311,0.388243467,0.999902308,0.601534367,0.435059518,0.99994874,0.570618272,0.432840824,0.999958873,0.671850562,0.532121301,0.999709189,0.473026037,0.532566786,0.999759197,0.732879758,0.463387817,0.970984638,0.414184958,0.483997405,0.979185581,0.779289126,0.299622059,0.886406541,0.383478165,0.32458365,0.866258562,0.795266747,0.24520196,0.840037465,0.37559098,0.274422497,0.813695371,0.775997579,0.234337345,0.859520435,0.387203962,0.256851822,0.834364891,0.767587066,0.255936265,0.861754,0.395797551,0.275090635,0.834583819,0.63377589,0.965227664,0.80142647,0.500174642,0.958336473,0.792610288,0.624167264,1.287938237,0.067970961,0.487865746,1.281279206,0.062609874,0.622697771,1.579315186,0.010920184,0.490839154,1.579004288,0.013233504,0.623266101,1.615829945,0.009107539,0.487794936,1.615192294,0.015316444,0.604390979,1.671224713,0.007910945,0.518664181,1.67437017,0.012285519
Shoulder_Pulldown,0.587288141,0.403651834,0.999922991,0.596263051,0.37316969,0.999877393,0.603437841,0.372646362,0.999879241,0.610126078,0.372329444,0.99987179,0.572591901,0.37391746,0.999893069,0.563043714,0.3743065,0.999902725,0.553920209,0.375212342,0.999895632,0.61491406,0.384248525,0.999869406,0.533752322,0.388104886,0.999911726,0.600285649,0.434754342,0.999953032,0.569243789,0.432865262,0.99996233,0.670095503,0.530823827,0.999689221,0.47397542,0.530953765,0.999750674,0.729193389,0.445542723,0.973547518,0.415816486,0.47584191,0.981206536,0.77297169,0.259669423,0.897506952,0.387850106,0.274935782,0.87950784,0.783554435,0.204345047,0.855224371,0.383993179,0.219472811,0.831697643,0.767493606,0.194875255,0.872707844,0.391958892,0.203776434,0.850273192,0.761648655,0.211720854,0.874852896,0.396379292,0.223594949,0.850509882,0.633375049,0.961307108,0.820477128,0.503211915,0.954793394,0.812522471,0.624587238,1.277332425,0.066414833,0.491477579,1.272953868,0.065418355,0.624526978,1.565912485,0.01006044,0.494877189,1.570266604,0.012607123,0.625276327,1.600112557,0.008420656,0.493460029,1.606197357,0.01444994,0.604659677,1.662355065,0.007311278,0.52160728,1.664993882,0.011543189
Shoulder_Pulldown,0.586351931,0.403695971,0.999929845,0.595629692,0.37356481,0.999888957,0.602901101,0.373127908,0.999890387,0.609763741,0.372879833,0.999883652,0.571659565,0.374284834,0.999903142,0.562266886,0.374638557,0.999911726,0.553143084,0.375487924,0.999905407,0.614890039,0.384481847,0.999881566,0.53335911,0.387822479,0.99992013,0.599386096,0.434703887,0.999956787,0.568241656,0.432961941,0.99996537,0.669261217,0.528921664,0.999674857,0.474980772,0.530092716,0.999746621,0.727236867,0.44371289,0.975826681,0.417362273,0.481295466,0.983026147,0.77051723,0.260382146,0.907500267,0.389798552,0.279043376,0.891469002,0.780817747,0.20189251,0.868931353,0.385764956,0.220636308,0.848084867,0.765398622,0.192119703,0.884620726,0.393308342,0.20495005,0.864781857,0.759422123,0.211453632,0.886697531,0.396534055,0.224619865,0.865016282,0.63321805,0.957136333,0.837536931,0.505280018,0.949877679,0.830349982,0.625035465,1.269820094,0.065333553,0.493116945,1.266333342,0.069251947,0.625972629,1.561056972,0.009328841,0.496999174,1.566298008,0.012167268,0.626748204,1.595372915,0.007864045,0.496232182,1.602379084,0.013793281,0.60538137,1.658686042,0.006792414,0.523544729,1.661020398,0.010926793
Shoulder_Pulldown,0.585994661,0.40421778,0.999936283,0.595565081,0.374212652,0.999899209,0.602881849,0.37402153,0.99990046,0.609772146,0.374192834,0.999893963,0.570955336,0.374958903,0.999912143,0.561515331,0.375406951,0.999920011,0.552298367,0.376346081,0.999914169,0.614993513,0.38670969,0.999892652,0.532968879,0.387831807,0.999927819,0.598684132,0.436023712,0.999960124,0.567071915,0.435201168,0.999968112,0.667985559,0.527368784,0.999685824,0.475598872,0.528148055,0.999756753,0.726180315,0.417844474,0.978016555,0.42150411,0.458267629,0.984650254,0.767061353,0.194393799,0.916702867,0.391697794,0.225076675,0.90229243,0.770797014,0.144290596,0.881880879,0.391560405,0.165763691,0.86315316,0.75658536,0.134420097,0.895980418,0.401571572,0.147421375,0.878166258,0.752017975,0.149788216,0.897871852,0.402486652,0.165655568,0.878369927,0.63262105,0.957612157,0.852446139,0.506305397,0.948549807,0.8460567,0.625218451,1.267122626,0.065397337,0.493606031,1.263647914,0.073701911,0.628373325,1.555394292,0.008730264,0.497941434,1.56350708,0.012105473,0.628973365,1.589169383,0.007619405,0.498022228,1.600494146,0.014142742,0.606261611,1.657163858,0.006373397,0.523025513,1.658235788,0.010581832
Shoulder_Pulldown,0.585131228,0.404151857,0.99994123,0.595365703,0.374205023,0.99990797,0.602800369,0.374032855,0.999908686,0.609762549,0.374306768,0.999902725,0.57026422,0.37493661,0.999919772,0.560810924,0.375408262,0.999926627,0.551601589,0.376375765,0.999921441,0.615474224,0.38713482,0.99990195,0.532998085,0.387679011,0.999934256,0.597967803,0.436116189,0.99996227,0.566223383,0.435795695,0.99996978,0.66680491,0.525382876,0.999669075,0.477069438,0.524897814,0.999735236,0.725727737,0.408884585,0.980075598,0.423646927,0.443836838,0.986120224,0.762904286,0.171307489,0.924928427,0.395308822,0.196237653,0.911934257,0.764775157,0.116658814,0.893293798,0.396478981,0.138310373,0.876209795,0.751922786,0.107599258,0.905935168,0.408282101,0.119796008,0.889665127,0.747486115,0.124516875,0.907701671,0.409619749,0.138303131,0.88988781,0.631662309,0.957488418,0.866457403,0.506228626,0.946844637,0.860752702,0.625248969,1.270486712,0.064238623,0.493501812,1.267433882,0.075362541,0.628969312,1.562633157,0.008114455,0.498121351,1.569153666,0.011845049,0.629825711,1.597180128,0.007154211,0.498313904,1.606415629,0.013742838,0.606283784,1.66257906,0.005937513,0.522636771,1.663475633,0.010169921
Shoulder_Pulldown,0.583924174,0.402609676,0.999943614,0.594634831,0.373272449,0.999914289,0.602071643,0.373259425,0.999913514,0.609163523,0.373621434,0.999908388,0.569555879,0.374107659,0.999925315,0.560057521,0.374814391,0.999930799,0.550762415,0.375933528,0.999926627,0.615423799,0.386557162,0.999907911,0.533089459,0.386312276,0.999938965,0.596392512,0.43489477,0.999961853,0.565558076,0.43547374,0.999969542,0.665856481,0.524574101,0.999616742,0.477688015,0.524185002,0.999675632,0.726865649,0.399042219,0.981934488,0.424389362,0.414397657,0.987455845,0.761541128,0.162160471,0.932265937,0.397456437,0.181229219,0.920557499,0.763562322,0.110653311,0.903278112,0.399976015,0.124286197,0.887604475,0.750772595,0.103109151,0.914581537,0.413410604,0.111801378,0.899647653,0.746600509,0.117293783,0.916290462,0.41502744,0.128501326,0.89993763,0.631177247,0.957845151,0.878888726,0.506064057,0.947233975,0.87382561,0.626532853,1.27345264,0.063755453,0.494549692,1.271290541,0.076799423,0.632021785,1.571269989,0.00757857,0.500481486,1.582903743,0.011664409,0.633024335,1.604637623,0.006722271,0.501030803,1.621048212,0.013407458,0.609673381,1.677943826,0.005555704,0.525002837,1.679659724,0.009833409
Shoulder_Pulldown,0.581962883,0.404031068,0.999944925,0.593613327,0.374519438,0.999919057,0.601340532,0.374813884,0.999917209,0.608754039,0.375561774,0.999912918,0.568071783,0.374952346,0.999929011,0.558807194,0.375711381,0.999932766,0.549614072,0.376865566,0.999929488,0.615449369,0.388621837,0.999912381,0.533104002,0.386669576,0.999941647,0.594795644,0.435692579,0.99995923,0.564292252,0.436587185,0.999967039,0.666127741,0.523151457,0.999531865,0.480592489,0.524377763,0.999550581,0.726574779,0.377925575,0.983573437,0.430595219,0.383513272,0.988571227,0.759073734,0.12287087,0.938761652,0.406023085,0.147287428,0.928016603,0.76153475,0.069559366,0.91194874,0.406661183,0.090872474,0.896754622,0.748783767,0.058393259,0.922041893,0.421107054,0.077216066,0.907483697,0.743740916,0.076678663,0.923789918,0.424730539,0.093732432,0.908057868,0.631364405,0.958502889,0.888805449,0.505899131,0.947553456,0.88427496,0.626202404,1.279621482,0.064001605,0.493849337,1.272293448,0.080101699,0.631718516,1.582422853,0.007337264,0.499739259,1.592877626,0.012186861,0.632719398,1.61720264,0.006635843,0.500349283,1.633243442,0.013801217,0.609645128,1.692329049,0.005337516,0.524039388,1.690003514,0.009894201
Shoulder_Pulldown,0.58135587,0.406787306,0.999945581,0.593435943,0.376920164,0.999922931,0.601226568,0.377373874,0.999919415,0.608715653,0.378302485,0.999916613,0.567358196,0.37740919,0.999931812,0.557801545,0.378282428,0.999933243,0.548440099,0.379509777,0.999931514,0.615366399,0.390729308,0.999914944,0.53273648,0.387795925,0.999943018,0.594052732,0.43815726,0.999955237,0.563529611,0.438474268,0.999963403,0.666089237,0.523763359,0.99944067,0.482818663,0.524721503,0.99938637,0.722119927,0.390434593,0.985025525,0.436953306,0.376189858,0.989610255,0.759056151,0.120920502,0.944429576,0.41836825,0.137944892,0.934562206,0.760832787,0.069646187,0.919069409,0.414187193,0.084110633,0.903984487,0.747740865,0.059545644,0.928022206,0.430711836,0.068692341,0.913507462,0.74318409,0.073657542,0.929999232,0.436142772,0.088294782,0.914539576,0.63116318,0.959183335,0.897303641,0.505806923,0.948098302,0.893206,0.626202464,1.304339767,0.062337887,0.493746459,1.296234488,0.079929613,0.631650686,1.619002581,0.007001946,0.499102741,1.630882025,0.01233089,0.632562041,1.655209064,0.006385719,0.499873072,1.674073339,0.013914965,0.609196901,1.732637525,0.005043457,0.522827744,1.73017931,0.009757387
Shoulder_Pulldown,0.582690299,0.407634765,0.999946594,0.59469831,0.378468901,0.999925971,0.60264641,0.378977239,0.999922454,0.610680461,0.379926383,0.999919951,0.568367362,0.37870273,0.999933541,0.558866441,0.379532427,0.999934137,0.549830377,0.380685449,0.999932051,0.617530882,0.392309994,0.999918997,0.53381902,0.389371723,0.999944568,0.595282912,0.438637793,0.999952137,0.564524174,0.438620478,0.999959707,0.667969525,0.524012566,0.999433935,0.48390907,0.524161518,0.999287367,0.722904086,0.380331963,0.986306667,0.442881197,0.341419637,0.990479112,0.758890748,0.113940947,0.94970572,0.432229459,0.107916377,0.940524518,0.75374943,0.06091743,0.9261747,0.428305209,0.048593231,0.91126442,0.738304496,0.053692892,0.934153736,0.446150392,0.035734903,0.919717789,0.736954629,0.066679806,0.936138749,0.451637596,0.057182718,0.920947909,0.633894563,0.960940182,0.903680682,0.505540729,0.948477089,0.899613559,0.627876639,1.31331265,0.062224574,0.495190203,1.303035617,0.081666015,0.631430805,1.636811614,0.006797341,0.498700947,1.643081427,0.012619389,0.632364273,1.67501843,0.006422869,0.499502361,1.688514948,0.015036055,0.609291911,1.750240684,0.004820983,0.522699773,1.739435792,0.009698591
Shoulder_Pulldown,0.582400739,0.410370678,0.999945819,0.594357729,0.380708158,0.999926448,0.602297127,0.381036371,0.999923289,0.610346615,0.381895572,0.999920607,0.5680511,0.381598204,0.999933064,0.558683038,0.382307708,0.999933064,0.549797356,0.383276284,0.999929965,0.617525578,0.396614969,0.999921024,0.534583032,0.393134385,0.99994421,0.59531045,0.440696537,0.9999457,0.564595759,0.439914674,0.999952972,0.668171287,0.524403155,0.999403656,0.487131208,0.524357498,0.999193966,0.723020315,0.363267928,0.987507939,0.442667425,0.329110026,0.991177261,0.758477151,0.098275982,0.954566777,0.433576494,0.102567114,0.946100831,0.752324462,0.045869403,0.93297869,0.428003222,0.055627789,0.918773949,0.737339377,0.039465714,0.94011426,0.445600271,0.04660042,0.926310956,0.735754907,0.053449593,0.94200927,0.451244742,0.063651219,0.927550852,0.633947492,0.961783707,0.909708798,0.505100965,0.94889164,0.905926645,0.627133131,1.318218946,0.065849647,0.495521933,1.303726912,0.088517405,0.630540431,1.643446684,0.007216279,0.499291956,1.647765756,0.01447853,0.629431844,1.682130814,0.007466365,0.501440287,1.693919778,0.018080231,0.609272361,1.754986286,0.004982905,0.522238195,1.742742538,0.010359124
Shoulder_Pulldown,0.582927108,0.410371512,0.999944746,0.594735503,0.380661964,0.999928474,0.602521777,0.38098684,0.999924302,0.610518157,0.381836563,0.999922633,0.56831491,0.381558836,0.999934316,0.558902621,0.382263333,0.999932766,0.550041497,0.383229107,0.999930203,0.617541492,0.397647381,0.999922752,0.534730852,0.393653303,0.999944508,0.595658898,0.441072375,0.999942183,0.564748883,0.43996042,0.999949276,0.668258548,0.524620891,0.999337256,0.487056315,0.524404168,0.999057114,0.723441958,0.359238803,0.98849076,0.443325937,0.319329768,0.991851985,0.756049275,0.082041249,0.958592653,0.434485197,0.094019338,0.950207174,0.749939799,0.034601066,0.937842309,0.429369986,0.053427868,0.921492219,0.733670354,0.029891361,0.94417727,0.445256889,0.043143239,0.928213,0.731717288,0.044936169,0.946258426,0.450442165,0.061414782,0.930176735,0.634602487,0.964690745,0.914390445,0.504996598,0.953019381,0.911103189,0.630430102,1.336631536,0.06397631,0.498544276,1.324279666,0.085644513,0.632099509,1.673758626,0.00700105,0.499076188,1.680725217,0.014229729,0.630791545,1.712941527,0.007341865,0.500973582,1.7285707,0.018214941,0.611256182,1.790096879,0.00473108,0.521955371,1.779485703,0.010210248
Shoulder_Pulldown,0.582958579,0.411063671,0.999942899,0.594740152,0.38180539,0.999930084,0.602498353,0.382051587,0.999924362,0.610400915,0.382950515,0.999924302,0.568338335,0.382660985,0.999935269,0.558961987,0.383222729,0.999931335,0.550207138,0.384013772,0.999930024,0.61706543,0.399816185,0.999923348,0.535123348,0.394742817,0.999943197,0.595699787,0.442305177,0.999937654,0.564807355,0.440580159,0.999944031,0.668078482,0.524805486,0.999231696,0.487245947,0.524365187,0.998902559,0.723392248,0.360059291,0.989432096,0.443518341,0.321885288,0.992497265,0.755615175,0.084343635,0.961951077,0.435554594,0.098384373,0.953849614,0.750604987,0.036496799,0.941205025,0.432110459,0.053270288,0.923494935,0.733993053,0.029099101,0.946793914,0.449000925,0.044729546,0.929423869,0.731489897,0.046811581,0.949266434,0.453532398,0.06218816,0.931975901,0.633767545,0.964810491,0.918825507,0.502220631,0.953180313,0.915741622,0.625312269,1.338876367,0.064628318,0.494188726,1.329450727,0.08673048,0.628880978,1.683371067,0.007042668,0.493029684,1.692822814,0.01501539,0.626769423,1.724187613,0.007350945,0.49458608,1.740831494,0.018942406,0.610677361,1.796243548,0.004713924,0.513855278,1.789537668,0.010582437
Shoulder_Pulldown,0.58299917,0.415552825,0.999944746,0.594592988,0.385284603,0.999933541,0.602293491,0.385178447,0.999927878,0.61008513,0.385884941,0.999928057,0.568340242,0.386538148,0.999938011,0.558983386,0.386833936,0.999933422,0.550225496,0.387373567,0.99993211,0.616853595,0.403014839,0.999927521,0.535622835,0.398224056,0.999945223,0.595727086,0.446944296,0.999938071,0.564920545,0.444895208,0.999943614,0.668125749,0.526368856,0.999233723,0.488065869,0.52784729,0.998865604,0.723530412,0.362560183,0.990300477,0.44230634,0.337404937,0.993077636,0.756161153,0.089104407,0.965345979,0.433008522,0.10467986,0.957689106,0.751787126,0.039882667,0.945635736,0.428919405,0.06037502,0.927946985,0.735622764,0.032290716,0.950626552,0.445845068,0.048381399,0.933263838,0.732875466,0.049495853,0.95313549,0.451168686,0.065712139,0.9359501,0.630113959,0.967119277,0.921982467,0.50194782,0.95892483,0.91912508,0.62539643,1.347964406,0.065916695,0.494247615,1.337208033,0.089461394,0.630036592,1.693871617,0.007359312,0.494974673,1.702525973,0.01613871,0.627897382,1.734918118,0.007972886,0.497279316,1.750088811,0.021057149,0.613396645,1.807539105,0.004811582,0.514681518,1.802236319,0.011092699
